plotID,year,TotalGrazing,start_graz1,start_graz2,start_graz3,start_graz4,end_graz1,end_graz2,end_graz3,end_graz4,grazingdays,inten_graz1,inten_graz2,inten_graz3,inten_graz4
AEG46,2018,388.1434,2018-05-01,,,,2018-09-30,,,,153,2.5368849673202614,,,
AEG46,2019,301.4706,2019-05-01,,,,2019-09-30,,,,153,1.9703960784313725,,,
AEG46,2020,282.6287,2020-05-01,,,,2020-09-30,,,,153,1.847246405228758,,,
AEG46,2021,381.011,2021-05-01,,,,2021-11-30,,,,214,1.7804252336448598,,,
AEG47,2006,225.5859,2006-05-01,,,,2006-10-31,,,,184,1.2260103260869566,,,
AEG47,2007,54.6875,2007-05-01,,,,2007-08-31,,,,123,0.4446138211382114,,,
AEG47,2008,41.0156,2008-05-01,,,,2008-10-31,,,,184,0.22291086956521738,,,
AEG47,2009,54.6875,2009-05-01,,,,2009-08-31,,,,123,0.4446138211382114,,,
AEG47,2010,69.2708,2010-05-01,,,,2010-08-31,,,,123,0.5631772357723577,,,
AEG47,2011,75.5208,2011-05-01,,,,2011-09-30,,,,153,0.4936,,,
AEG47,2012,76.0417,2012-05-01,,,,2012-09-30,,,,153,0.49700457516339874,,,
AEG47,2013,73.6003,2013-05-01,,,,2013-10-31,,,,184,0.40000163043478265,,,
AEG47,2014,86.4583,2014-05-01,,,,2014-10-31,,,,184,0.4698820652173913,,,
AEG47,2015,124.4531,2015-05-01,,,,2015-09-30,,,,153,0.8134189542483661,,,
AEG47,2016,96.4062,2016-05-01,,,,2016-10-31,,,,184,0.5239467391304348,,,
AEG47,2017,106.7188,2017-05-01,,,,2017-09-30,,,,153,0.6975084967320262,,,
AEG47,2018,94.0104,2018-05-01,,,,2018-09-30,,,,153,0.6144470588235295,,,
AEG47,2019,82.2917,2019-05-01,,,,2019-09-30,,,,153,0.5378542483660131,,,
AEG47,2020,66.7318,2020-05-01,,,,2020-09-30,,,,153,0.4361555555555556,,,
AEG47,2021,63.8021,2021-05-01,,,,2021-09-30,,,,153,0.41700718954248367,,,
AEG48,2006,46.875,2006-05-01,,,,2006-08-31,,,,123,0.38109756097560976,,,
AEG48,2007,62.5,2007-05-01,,,,2007-10-31,,,,184,0.33967391304347827,,,
AEG48,2008,62.5,2008-05-01,,,,2008-10-31,,,,184,0.33967391304347827,,,
AEG48,2009,57.2917,2009-06-01,,,,2009-09-30,,,,122,0.46960409836065575,,,
AEG48,2010,59.0885,2010-07-01,,,,2010-07-31,,,,31,1.9060806451612904,,,
AEG48,2011,58.724,2011-06-01,,,,2011-10-31,,,,153,0.3838169934640523,,,
AEG48,2012,58.724,2012-06-01,,,,2012-10-31,,,,153,0.3838169934640523,,,
AEG48,2013,60.2214,2013-06-01,,,,2013-10-31,,,,153,0.39360392156862745,,,
AEG48,2014,59.8958,2014-06-01,,,,2014-10-31,,,,153,0.39147581699346407,,,
AEG48,2015,55.2344,2015-04-01,,,,2015-09-30,,,,183,0.3018273224043716,,,
AEG48,2016,47.3438,2016-04-01,,,,2016-09-30,,,,183,0.25870928961748635,,,
AEG48,2017,56.0547,2017-04-01,,,,2017-09-30,,,,183,0.30630983606557377,,,
AEG48,2018,55.1432,2018-05-01,,,,2018-09-30,,,,153,0.3604130718954248,,,
AEG48,2019,57.4219,2019-05-01,,,,2019-09-30,,,,153,0.3753065359477124,,,
AEG48,2020,59.2448,2020-05-01,,,,2020-09-30,,,,153,0.38722091503267975,,,
AEG48,2021,72.9167,2021-05-01,,,,2021-09-30,,,,153,0.4765797385620915,,,
AEG49,2006,67.5676,2006-05-01,,,,2006-10-31,,,,184,0.36721521739130436,,,
AEG49,2007,91.8919,2007-05-01,,,,2007-10-31,,,,184,0.49941250000000004,,,
AEG49,2008,153.1532,2008-05-01,,,,2008-10-31,,,,184,0.832354347826087,,,
AEG49,2009,153.1532,2009-05-01,,,,2009-10-31,,,,184,0.832354347826087,,,
AEG49,2010,116.5766,2010-05-01,,,,2010-10-31,,,,184,0.6335684782608696,,,
AEG49,2011,169.3694,2011-04-01,,,,2011-09-30,,,,183,0.9255158469945356,,,
AEG49,2012,205.4054,2012-04-01,,,,2012-09-30,,,,183,1.1224338797814206,,,
AEG49,2013,170.8108,2013-04-01,,,,2013-10-31,,,,214,0.7981813084112149,,,
AEG49,2014,145.5856,2014-04-01,,,,2014-10-31,,,,214,0.6803065420560748,,,
AEG49,2015,115.6757,2015-04-01,,,,2015-08-31,,,,153,0.7560503267973857,,,
AEG49,2016,93.1532,2016-04-01,,,,2016-11-30,,,,244,0.38177540983606556,,,
AEG49,2017,62.1622,2017-09-01,,,,2017-10-31,,,,61,1.0190524590163934,,,
AEG49,2018,71.8625,2018-11-01,,,,2018-11-30,,,,30,2.3954166666666667,,,
AEG49,2019,116.9369,2019-05-01,,,,2019-10-31,,,,184,0.6355266304347825,,,
AEG49,2020,113.5135,2020-05-01,,,,2020-10-31,,,,184,0.6169211956521738,,,
AEG49,2021,121.6216,2021-05-01,,,,2021-10-31,,,,184,0.6609869565217391,,,
AEG50,2006,0.0,,,,,,,,,0,,,,
AEG50,2007,0.0,,,,,,,,,0,,,,
AEG50,2008,0.0,,,,,,,,,0,,,,
AEG50,2009,0.0,,,,,,,,,0,,,,
AEG50,2010,0.0,,,,,,,,,0,,,,
AEG50,2011,0.0,,,,,,,,,0,,,,
AEG50,2012,0.0,,,,,,,,,0,,,,
AEG50,2013,0.0,,,,,,,,,0,,,,
AEG50,2014,0.0,,,,,,,,,0,,,,
AEG50,2015,0.0,,,,,,,,,0,,,,
AEG50,2016,0.0,,,,,,,,,0,,,,
AEG50,2017,0.0,,,,,,,,,0,,,,
AEG50,2018,0.0,,,,,,,,,0,,,,
AEG50,2019,35.2201,2019-09-01,,,,2019-10-31,,,,61,0.5773786885245902,,,
AEG50,2020,0.0,,,,,,,,,0,,,,
AEG50,2021,18.8679,2021-10-01,,,,2021-10-31,,,,31,0.6086419354838709,,,
HEG01,2006,0.0,,,,,,,,,0,,,,
HEG01,2007,44.9331,2007-10-01,,,,2007-11-30,,,,61,0.7366081967213115,,,
HEG01,2008,49.9044,2008-10-01,,,,2008-11-30,,,,61,0.818104918032787,,,
HEG01,2009,0.0,,,,,,,,,0,,,,
HEG01,2010,0.0,,,,,,,,,0,,,,
HEG01,2011,0.0,,,,,,,,,0,,,,
HEG01,2012,30.4015,2012-11-01,,,,2012-11-30,,,,30,1.0133833333333333,,,
HEG01,2013,118.5468,2013-12-01,,,,2013-12-31,,,,31,3.8240903225806453,,,
HEG01,2014,60.2294,2014-11-01,,,,2014-11-30,,,,30,2.0076466666666666,,,
HEG01,2015,40.153,2015-10-01,,,,2015-11-30,,,,61,0.6582459016393443,,,
HEG01,2016,112.0,2016-11-01,,,,2016-11-30,,,,30,3.7333333333333334,,,
HEG01,2017,0.0,,,,,,,,,0,,,,
HEG01,2018,22.9446,2018-12-01,,,,2018-12-31,,,,31,0.7401483870967742,,,
HEG01,2019,80.9249,2019-11-01,,,,2019-12-31,,,,61,1.3266377049180327,,,
HEG01,2020,86.7052,2020-09-01,,,,2020-10-31,,,,61,1.4213967213114755,,,
HEG01,2021,0.0,,,,,,,,,0,,,,
HEG02,2006,0.0,,,,,,,,,0,,,,
HEG02,2007,34.7958,2007-10-01,,,,2007-11-30,,,,61,0.5704229508196721,,,
HEG02,2008,0.0,,,,,,,,,0,,,,
HEG02,2009,30.2572,2009-01-01,,,,2009-02-28,,,,59,0.5128338983050847,,,
HEG02,2010,0.0,,,,,,,,,0,,,,
HEG02,2011,32.4777,2011-12-01,,,,2011-12-31,,,,31,1.0476677419354838,,,
HEG02,2012,22.001,2012-12-01,,,,2012-12-31,,,,31,0.7097096774193549,,,
HEG02,2013,0.0,,,,,,,,,0,,,,
HEG02,2014,20.9534,2014-03-01,,,,2014-03-31,,,,31,0.6759161290322581,,,
HEG02,2015,10.4767,2015-12-01,,,,2015-12-31,,,,31,0.33795806451612903,,,
HEG02,2016,0.0,,,,,,,,,0,,,,
HEG02,2017,23.9536,2017-01-01,,,,2017-12-31,,,,365,0.06562630136986301,,,
HEG02,2018,16.1372,2018-01-01,,,,2018-02-28,,,,59,0.27351186440677966,,,
HEG02,2019,39.3343,2019-01-01,,,,2019-01-31,,,,31,1.2688483870967742,,,
HEG02,2020,40.8472,2020-12-01,,,,2020-12-31,,,,31,1.3176516129032259,,,
HEG02,2021,42.2088,2021-01-01,,,,2021-02-28,,,,59,0.7154033898305084,,,
HEG03,2006,0.0,,,,,,,,,0,,,,
HEG03,2007,34.7958,2007-10-01,,,,2007-11-30,,,,61,0.5704229508196721,,,
HEG03,2008,0.0,,,,,,,,,0,,,,
HEG03,2009,30.2572,2009-01-01,,,,2009-02-28,,,,59,0.5128338983050847,,,
HEG03,2010,0.0,,,,,,,,,0,,,,
HEG03,2011,32.4777,2011-12-01,,,,2011-12-31,,,,31,1.0476677419354838,,,
HEG03,2012,22.001,2012-12-01,,,,2012-12-31,,,,31,0.7097096774193549,,,
HEG03,2013,0.0,,,,,,,,,0,,,,
HEG03,2014,40.9534,2014-03-01,,,,2014-12-31,,,,306,0.13383464052287583,,,
HEG03,2015,10.4767,2015-12-01,,,,2015-12-31,,,,31,0.33795806451612903,,,
HEG03,2016,0.0,,,,,,,,,0,,,,
HEG03,2017,23.9536,2017-01-01,,,,2017-12-31,,,,365,0.06562630136986301,,,
HEG03,2018,16.1372,2018-01-01,,,,2018-12-31,,,,365,0.04421150684931507,,,
HEG03,2019,39.3343,2019-01-01,,,,2019-01-31,,,,31,1.2688483870967742,,,
HEG03,2020,40.8472,2020-12-01,,,,2020-12-31,,,,31,1.3176516129032259,,,
HEG03,2021,42.2088,2021-01-01,,,,2021-02-28,,,,59,0.7154033898305084,,,
HEG04,2006,174.428,2006-07-01,,,,2006-10-31,,,,123,1.4181138211382114,,,
HEG04,2007,113.834,2007-06-01,,,,2007-08-31,,,,92,1.2373260869565217,,,
HEG04,2008,132.8063,2008-06-01,,,,2008-08-31,,,,92,1.4435467391304346,,,
HEG04,2009,124.5059,2009-07-01,,,,2009-10-31,,,,123,1.0122430894308942,,,
HEG04,2010,179.8287,2010-06-01,,,,2010-10-31,,,,153,1.175350980392157,,,
HEG04,2011,193.0435,2011-07-01,,,,2011-10-31,,,,123,1.5694593495934959,,,
HEG04,2012,55.0725,2012-10-01,,,,2012-11-30,,,,61,0.902827868852459,,,
HEG04,2013,80.5797,2013-09-01,,,,2013-09-30,,,,30,2.68599,,,
HEG04,2014,0.0,,,,,,,,,0,,,,
HEG04,2015,0.0,,,,,,,,,0,,,,
HEG04,2016,0.0,,,,,,,,,0,,,,
HEG04,2017,0.0,,,,,,,,,0,,,,
HEG04,2018,0.0,,,,,,,,,0,,,,
HEG04,2019,0.0,,,,,,,,,0,,,,
HEG04,2020,0.0,,,,,,,,,0,,,,
HEG04,2021,0.0,,,,,,,,,0,,,,
HEG05,2006,46.7836,2006-05-01,,,,2006-10-31,,,,184,0.2542586956521739,,,
HEG05,2007,93.5673,2007-05-01,,,,2007-10-31,,,,184,0.5085179347826088,,,
HEG05,2008,72.9825,2008-05-01,,,,2008-10-31,,,,184,0.39664402173913044,,,
HEG05,2009,121.6374,2009-08-01,,,,2009-08-31,,,,31,3.9237870967741935,,,
HEG05,2010,149.1228,2010-08-01,,,,2010-09-30,,,,61,2.444636065573771,,,
HEG05,2011,140.3509,2011-08-01,,,,2011-09-30,,,,61,2.300834426229508,,,
HEG05,2012,249.3567,2012-07-01,,,,2012-09-30,,,,92,2.7103989130434782,,,
HEG05,2013,116.4162,2013-08-01,,,,2013-09-30,,,,61,1.9084622950819672,,,
HEG05,2014,96.4912,2014-07-01,,,,2014-08-31,,,,62,1.556309677419355,,,
HEG05,2015,199.8798,2015-07-01,,,,2015-10-31,,,,123,1.6250390243902437,,,
HEG05,2016,0.0,,,,,,,,,0,,,,
HEG05,2017,0.0,,,,,,,,,0,,,,
HEG05,2018,18.1128,2018-01-01,,,,2018-12-31,,,,365,0.04962410958904109,,,
HEG05,2019,108.5603,2019-08-01,,,,2019-10-31,,,,92,1.1800032608695652,,,
HEG05,2020,82.8626,2020-08-01,,,,2020-10-31,,,,92,0.9006804347826087,,,
HEG05,2021,0.0,,,,,,,,,0,,,,
HEG06,2006,46.3781,2006-05-01,,,,2006-10-31,,,,184,0.25205489130434783,,,
HEG06,2007,9.2756,2007-09-01,,,,2007-10-31,,,,61,0.15205901639344263,,,
HEG06,2008,9.2756,2008-09-01,,,,2008-10-31,,,,61,0.15205901639344263,,,
HEG06,2009,59.364,2009-08-01,,,,2009-10-31,,,,92,0.6452608695652173,,,
HEG06,2010,106.6961,2010-06-01,,,,2010-10-31,,,,153,0.6973601307189543,,,
HEG06,2011,26.5018,2011-10-01,,,,2011-10-31,,,,31,0.8548967741935484,,,
HEG06,2012,50.3799,2012-09-01,,,,2012-11-30,,,,91,0.5536252747252747,,,
HEG06,2013,76.2222,2013-09-01,,,,2013-10-31,,,,61,1.249544262295082,,,
HEG06,2014,32.1555,2014-10-01,,,,2014-10-31,,,,31,1.0372741935483871,,,
HEG06,2015,129.8587,2015-07-01,,,,2015-10-31,,,,123,1.0557617886178863,,,
HEG06,2016,14.403,2016-09-01,,,,2016-10-31,,,,61,0.23611475409836066,,,
HEG06,2017,20.7306,2017-08-01,,,,2017-08-31,,,,31,0.6687290322580645,,,
HEG06,2018,4.5729,2018-04-01,,,,2018-10-31,,,,214,0.021368691588785047,,,
HEG06,2019,68.6876,2019-09-01,,,,2019-10-31,,,,61,1.1260262295081969,,,
HEG06,2020,58.111,2020-08-01,,,,2020-12-31,,,,153,0.37981045751633985,,,
HEG06,2021,9.8,2021-11-01,,,,2021-12-31,,,,61,0.16065573770491803,,,
HEG07,2006,406.4288,2006-01-01,,,,2006-12-31,,,,365,1.1135035616438356,,,
HEG07,2007,452.4608,2007-01-01,,,,2007-12-31,,,,365,1.2396186301369863,,,
HEG07,2008,328.8511,2008-01-01,,,,2008-09-30,,,,274,1.2001864963503648,,,
HEG07,2009,294.4068,2009-06-01,,,,2009-08-31,,,,92,3.200073913043478,,,
HEG07,2010,35.98,2010-05-01,,,,2010-11-30,,,,214,0.16813084112149532,,,
HEG07,2011,757.0823,2011-05-01,,,,2011-07-31,,,,92,8.229155434782609,,,
HEG07,2012,427.845,2012-06-01,,,,2012-11-30,,,,183,2.3379508196721313,,,
HEG07,2013,180.3784,2013-06-01,,,,2013-11-30,,,,183,0.9856743169398907,,,
HEG07,2014,211.116,2014-06-01,,,,2014-11-30,,,,183,1.1536393442622952,,,
HEG07,2015,216.5055,2015-06-01,,,,2015-10-31,,,,153,1.4150686274509805,,,
HEG07,2016,207.5808,2016-06-01,,,,2016-10-31,,,,153,1.356737254901961,,,
HEG07,2017,628.7016,2017-06-01,,,,2017-11-30,,,,183,3.435527868852459,,,
HEG07,2018,1222.6651,2018-05-01,,,,2018-11-30,,,,214,5.713388317757009,,,
HEG07,2019,2283.3713,2019-01-01,,,,2019-12-31,,,,365,6.255811780821917,,,
HEG07,2020,765.3759,2020-06-01,,,,2020-11-30,,,,183,4.182381967213114,,,
HEG07,2021,1491.7995,2021-06-01,,,,2021-10-31,,,,153,9.750323529411766,,,
HEG08,2006,406.4288,2006-01-01,,,,2006-12-31,,,,365,1.1135035616438356,,,
HEG08,2007,452.4608,2007-01-01,,,,2007-12-31,,,,365,1.2396186301369863,,,
HEG08,2008,328.8511,2008-01-01,,,,2008-09-30,,,,274,1.2001864963503648,,,
HEG08,2009,185.8509,2009-06-01,,,,2009-10-31,,,,153,1.2147117647058823,,,
HEG08,2010,35.98,2010-05-01,,,,2010-11-30,,,,214,0.16813084112149532,,,
HEG08,2011,254.1188,2011-05-01,,,,2011-08-31,,,,123,2.0660065040650406,,,
HEG08,2012,94.636,2012-08-01,,,,2012-10-31,,,,92,1.0286521739130434,,,
HEG08,2013,180.3784,2013-06-01,,,,2013-11-30,,,,183,0.9856743169398907,,,
HEG08,2014,211.116,2014-06-01,,,,2014-11-30,,,,183,1.1536393442622952,,,
HEG08,2015,216.5055,2015-06-01,,,,2015-10-31,,,,153,1.4150686274509805,,,
HEG08,2016,207.5808,2016-06-01,,,,2016-10-31,,,,153,1.356737254901961,,,
HEG08,2017,181.1024,2017-07-01,,,,2017-08-31,,,,62,2.921006451612903,,,
HEG08,2018,241.4698,2018-05-01,,,,2018-11-30,,,,214,1.128363551401869,,,
HEG08,2019,2283.3713,2019-01-01,,,,2019-12-31,,,,365,6.255811780821917,,,
HEG08,2020,765.3759,2020-07-01,,,,2020-11-30,,,,153,5.002456862745098,,,
HEG08,2021,1491.7995,2021-06-01,,,,2021-10-31,,,,153,9.750323529411766,,,
HEG09,2006,64.2857,2006-06-01,,,,2006-09-30,,,,122,0.5269319672131147,,,
HEG09,2007,71.4286,2007-07-01,,,,2007-11-30,,,,153,0.46685359477124183,,,
HEG09,2008,71.4286,2008-07-01,,,,2008-11-30,,,,153,0.46685359477124183,,,
HEG09,2009,80.1429,2009-06-01,,,,2009-11-30,,,,183,0.4379393442622951,,,
HEG09,2010,59.4571,2010-08-01,,,,2010-11-30,,,,122,0.48735327868852457,,,
HEG09,2011,74.2857,2011-06-01,,,,2011-12-31,,,,214,0.34712943925233647,,,
HEG09,2012,46.6857,2012-06-01,,,,2012-08-31,,,,92,0.5074532608695652,,,
HEG09,2013,65.3333,2013-06-01,,,,2013-10-31,,,,153,0.4270150326797385,,,
HEG09,2014,104.0,2014-06-01,,,,2014-09-30,,,,122,0.8524590163934426,,,
HEG09,2015,106.5263,2015-05-01,,,,2015-11-30,,,,214,0.49778644859813087,,,
HEG09,2016,59.8342,2016-04-01,,,,2016-11-30,,,,244,0.245222131147541,,,
HEG09,2017,70.7482,2017-05-01,,,,2017-11-30,,,,214,0.3305990654205607,,,
HEG09,2018,69.1474,2018-05-01,,,,2018-09-30,,,,153,0.45194379084967323,,,
HEG09,2019,32.6965,2019-05-01,,,,2019-12-31,,,,245,0.13345510204081631,,,
HEG09,2020,89.1667,2020-05-01,,,,2020-12-31,,,,245,0.3639457142857143,,,
HEG09,2021,72.8912,2021-04-01,,,,2021-12-31,,,,275,0.26505890909090907,,,
HEG10,2006,0.0,,,,,,,,,0,,,,
HEG10,2007,0.0,,,,,,,,,0,,,,
HEG10,2008,0.0,,,,,,,,,0,,,,
HEG10,2009,0.0,,,,,,,,,0,,,,
HEG10,2010,99.2908,2010-10-01,,,,2010-10-31,,,,31,3.202929032258065,,,
HEG10,2011,133.8403,2011-10-01,,,,2011-10-31,,,,31,4.317429032258065,,,
HEG10,2012,19.7719,2012-12-01,,,,2012-12-31,,,,31,0.6378032258064515,,,
HEG10,2013,0.0,,,,,,,,,0,,,,
HEG10,2014,43.1655,2014-01-01,,,,2014-01-31,,,,31,1.3924354838709678,,,
HEG10,2015,0.0,,,,,,,,,0,,,,
HEG10,2016,24.9017,2016-01-01,,,,2016-01-31,,,,31,0.8032806451612904,,,
HEG10,2017,24.0393,2017-07-01,,,,2017-07-31,,,,31,0.7754612903225807,,,
HEG10,2018,0.0,,,,,,,,,0,,,,
HEG10,2019,0.0,,,,,,,,,0,,,,
HEG10,2020,6.5502,2020-11-01,,,,2020-11-30,,,,30,0.21834,,,
HEG10,2021,27.9476,2021-10-01,,,,2021-11-30,,,,61,0.45815737704918036,,,
HEG11,2006,0.0,,,,,,,,,0,,,,
HEG11,2007,0.0,,,,,,,,,0,,,,
HEG11,2008,0.0,,,,,,,,,0,,,,
HEG11,2009,0.0,,,,,,,,,0,,,,
HEG11,2010,57.377,2010-10-01,,,,2010-10-31,,,,31,1.8508709677419355,,,
HEG11,2011,58.7248,2011-09-01,,,,2011-09-30,,,,30,1.9574933333333333,,,
HEG11,2012,0.0,,,,,,,,,0,,,,
HEG11,2013,0.0,,,,,,,,,0,,,,
HEG11,2014,40.2685,2014-01-01,,,,2014-01-31,,,,31,1.298983870967742,,,
HEG11,2015,0.0,,,,,,,,,0,,,,
HEG11,2016,62.2951,2016-01-01,,,,2016-01-31,,,,31,2.0095193548387096,,,
HEG11,2017,0.0,,,,,,,,,0,,,,
HEG11,2018,0.0,,,,,,,,,0,,,,
HEG11,2019,0.0,,,,,,,,,0,,,,
HEG11,2020,9.8039,2020-10-01,,,,2020-10-31,,,,31,0.3162548387096774,,,
HEG11,2021,62.7451,2021-11-01,,,,2021-11-30,,,,30,2.0915033333333333,,,
HEG12,2006,876.2667,2006-06-01,,,,2006-09-30,,,,122,7.18251393442623,,,
HEG12,2007,450.0,2007-07-01,,,,2007-09-30,,,,92,4.891304347826087,,,
HEG12,2008,450.0,2008-07-01,,,,2008-09-30,,,,92,4.891304347826087,,,
HEG12,2009,1401.0,2009-01-01,,,,2009-12-31,,,,365,3.8383561643835615,,,
HEG12,2010,1143.0,2010-01-01,,,,2010-12-31,,,,365,3.1315068493150684,,,
HEG12,2011,1010.0,2011-06-01,,,,2011-11-30,,,,183,5.51912568306011,,,
HEG12,2012,1305.0,2012-01-01,,,,2012-12-31,,,,366,3.5655737704918034,,,
HEG12,2013,1644.1667,2013-01-01,,,,2013-12-31,,,,365,4.504566301369863,,,
HEG12,2014,1480.0,2014-01-01,,,,2014-12-31,,,,365,4.054794520547945,,,
HEG12,2015,508.2006,2015-08-01,,,,2015-10-31,,,,92,5.523919565217391,,,
HEG12,2016,516.6354,2016-01-01,,,,2016-12-31,,,,366,1.411572131147541,,,
HEG12,2017,815.3702,2017-01-01,,,,2017-12-31,,,,365,2.2338909589041096,,,
HEG12,2018,924.6081,2018-01-01,,,,2018-12-31,,,,365,2.533172876712329,,,
HEG12,2019,608.9552,2019-01-01,,,,2019-09-30,,,,273,2.230605128205128,,,
HEG12,2020,128.7873,2020-06-01,,,,2020-12-31,,,,214,0.6018098130841121,,,
HEG12,2021,855.0606,2021-01-01,,,,2021-12-31,,,,365,2.3426317808219177,,,
HEG13,2006,58.0812,2006-05-01,,,,2006-10-31,,,,184,0.3156586956521739,,,
HEG13,2007,39.8271,2007-05-01,,,,2007-10-31,,,,184,0.2164516304347826,,,
HEG13,2008,50.5618,2008-05-01,,,,2008-10-31,,,,184,0.2747923913043478,,,
HEG13,2009,90.3198,2009-09-01,,,,2009-10-31,,,,61,1.4806524590163934,,,
HEG13,2010,40.0265,2010-07-01,,,,2010-08-31,,,,62,0.6455887096774193,,,
HEG13,2011,48.8418,2011-10-01,,,,2011-10-31,,,,31,1.575541935483871,,,
HEG13,2012,30.0199,2012-09-01,,,,2012-10-31,,,,61,0.4921295081967213,,,
HEG13,2013,19.8544,2013-10-01,,,,2013-10-31,,,,31,0.6404645161290322,,,
HEG13,2014,27.7962,2014-10-01,,,,2014-10-31,,,,31,0.8966516129032258,,,
HEG13,2015,125.0827,2015-08-01,,,,2015-11-30,,,,122,1.0252680327868853,,,
HEG13,2016,48.0315,2016-08-01,,,,2016-09-30,,,,61,0.7874016393442623,,,
HEG13,2017,57.3989,2017-09-01,,,,2017-10-31,,,,61,0.9409655737704917,,,
HEG13,2018,25.3076,2018-07-01,,,,2018-07-31,,,,31,0.8163741935483871,,,
HEG13,2019,66.3269,2019-08-01,,,,2019-09-30,,,,61,1.0873262295081967,,,
HEG13,2020,15.7469,2020-10-01,,,,2020-11-30,,,,61,0.25814590163934426,,,
HEG13,2021,90.4252,2021-07-01,,,,2021-08-31,,,,62,1.4584709677419356,,,
HEG14,2006,9.6182,2006-04-01,,,,2006-12-31,,,,275,0.03497527272727273,,,
HEG14,2007,182.1145,2007-04-01,,,,2007-11-30,,,,244,0.7463709016393443,,,
HEG14,2008,182.1145,2008-04-01,,,,2008-11-30,,,,244,0.7463709016393443,,,
HEG14,2009,18.3554,2009-12-01,,,,2009-12-31,,,,31,0.5921096774193548,,,
HEG14,2010,19.8238,2010-05-01,,,,2010-05-31,,,,31,0.6394774193548387,,,
HEG14,2011,0.0,,,,,,,,,0,,,,
HEG14,2012,26.7254,2012-02-01,,,,2012-02-29,,,,29,0.9215655172413794,,,
HEG14,2013,9.5514,2013-05-01,,,,2013-05-31,,,,31,0.3081096774193548,,,
HEG14,2014,25.3256,2014-03-01,,,,2014-03-31,,,,31,0.8169548387096774,,,
HEG14,2015,66.5,2015-03-01,,,,2015-03-31,,,,31,2.1451612903225805,,,
HEG14,2016,0.0,,,,,,,,,0,,,,
HEG14,2017,0.0,,,,,,,,,0,,,,
HEG14,2018,0.0,,,,,,,,,0,,,,
HEG14,2019,8.466,2019-02-01,,,,2019-02-28,,,,28,0.3023571428571428,,,
HEG14,2020,10.1302,2020-11-01,,,,2020-11-30,,,,30,0.3376733333333333,,,
HEG14,2021,5.8267,2021-02-01,,,,2021-02-28,,,,28,0.20809642857142857,,,
HEG15,2006,32.6019,2006-05-01,,,,2006-11-30,,,,214,0.15234532710280374,,,
HEG15,2007,25.8621,2007-09-01,,,,2007-09-30,,,,30,0.86207,,,
HEG15,2008,45.2586,2008-08-01,,,,2008-08-31,,,,31,1.4599548387096775,,,
HEG15,2009,58.4795,2009-07-01,,,,2009-09-30,,,,92,0.6356467391304348,,,
HEG15,2010,38.674,2010-09-01,,,,2010-11-30,,,,91,0.424989010989011,,,
HEG15,2011,38.6202,2011-11-01,,,,2011-12-31,,,,61,0.6331180327868852,,,
HEG15,2012,59.7234,2012-09-01,,,,2012-09-30,,,,30,1.99078,,,
HEG15,2013,42.7177,2013-08-01,,,,2013-09-30,,,,61,0.7002901639344262,,,
HEG15,2014,37.5671,2014-08-01,,,,2014-08-31,,,,31,1.211841935483871,,,
HEG15,2015,35.5682,2015-08-01,,,,2015-09-30,,,,61,0.5830852459016393,,,
HEG15,2016,60.1225,2016-10-01,,,,2016-11-30,,,,61,0.9856147540983607,,,
HEG15,2017,133.8235,2017-10-01,,,,2017-11-30,,,,61,2.193827868852459,,,
HEG15,2018,116.0784,2018-09-01,,,,2018-11-30,,,,91,1.275586813186813,,,
HEG15,2019,103.3824,2019-01-01,,,,2019-10-31,,,,304,0.3400736842105263,,,
HEG15,2020,87.1977,2020-11-01,,,,2020-11-30,,,,30,2.90659,,,
HEG15,2021,39.2157,2021-09-01,,,,2021-10-31,,,,61,0.6428803278688524,,,
HEG16,2006,19.8758,2006-05-01,,,,2006-11-30,,,,214,0.09287757009345796,,,
HEG16,2007,113.3208,2007-04-01,,,,2007-08-31,,,,153,0.7406588235294118,,,
HEG16,2008,113.3208,2008-04-01,,,,2008-08-31,,,,153,0.7406588235294118,,,
HEG16,2009,224.25,2009-05-01,,,,2009-09-30,,,,153,1.4656862745098038,,,
HEG16,2010,163.5772,2010-06-01,,,,2010-08-31,,,,92,1.7780130434782608,,,
HEG16,2011,231.0264,2011-05-01,,,,2011-10-31,,,,184,1.2555782608695651,,,
HEG16,2012,134.2146,2012-07-01,,,,2012-12-31,,,,184,0.7294271739130435,,,
HEG16,2013,151.8172,2013-05-01,,,,2013-11-30,,,,214,0.7094261682242992,,,
HEG16,2014,133.3988,2014-05-01,,,,2014-12-31,,,,245,0.5444848979591836,,,
HEG16,2015,231.2316,2015-05-01,,,,2015-11-30,,,,214,1.0805214953271027,,,
HEG16,2016,111.7399,2016-05-01,,,,2016-11-30,,,,214,0.5221490654205607,,,
HEG16,2017,164.6622,2017-05-01,,,,2017-10-31,,,,184,0.8949032608695653,,,
HEG16,2018,127.3198,2018-06-01,,,,2018-11-30,,,,183,0.6957366120218579,,,
HEG16,2019,120.4673,2019-06-01,,,,2019-09-30,,,,122,0.9874368852459016,,,
HEG16,2020,124.4088,2020-06-01,,,,2020-10-31,,,,153,0.8131294117647059,,,
HEG16,2021,81.0248,2021-05-01,,,,2021-11-30,,,,214,0.37862056074766354,,,
HEG17,2006,35.2753,2006-05-01,,,,2006-11-30,,,,214,0.16483785046728971,,,
